"trial","word","ink","cond","corr","rt","ID","coat","wordRepeat","inkRepeat","AGCond","LastCond","location"
51,"BLUE","blue","congruent",1,600.342360325,141,"y","n","y","Neu","Neu",3
52,"XXXX","blue","neutral",1,500.313905301,141,"y","n","y","Neu","Neu",3
53,"RED","blue","incongruent",1,766.994430451,141,"y","n","y","Inc","Neu",3
54,"XXXX","red","neutral",1,400.541129522,141,"y","n","n","Neu","Inc",3
55,"XXXX","blue","neutral",1,500.497404253,141,"y","y","n","Neu","Neu",3
56,"BLUE","red","incongruent",1,533.882354619,141,"y","n","n","Inc","Neu",3
57,"BLUE","blue","congruent",1,483.747986611,141,"y","y","n","Neu","Inc",3
58,"XXXX","red","neutral",1,466.896553757,141,"y","n","n","Neu","Neu",3
59,"BLUE","red","incongruent",1,350.351904286,141,"y","n","y","Inc","Neu",3
60,"BLUE","blue","congruent",1,283.61761244,141,"y","y","n","Neu","Inc",3
61,"XXXX","blue","neutral",1,317.280057119,141,"y","n","y","Neu","Neu",3
62,"RED","red","congruent",1,416.906867409,141,"y","n","n","Neu","Neu",3
63,"XXXX","blue","neutral",1,400.420828722,141,"y","n","n","Neu","Neu",3
64,"RED","red","congruent",1,333.757754881,141,"y","n","n","Neu","Neu",3
65,"BLUE","red","incongruent",1,283.649692778,141,"y","n","y","Inc","Neu",3
66,"RED","red","congruent",1,383.635481121,141,"y","n","y","Neu","Inc",3
67,"XXXX","red","neutral",1,417.047379073,141,"y","n","y","Neu","Neu",3
68,"RED","blue","incongruent",1,633.781847311,141,"y","n","n","Inc","Neu",3
69,"XXXX","red","neutral",0,716.997045092,141,"y","n","n","Neu","Inc",3
70,"XXXX","blue","neutral",0,550.288513768,141,"y","y","n","Neu","Neu",3
71,"XXXX","red","neutral",1,834.043429699,141,"y","y","n","Neu","Neu",3
72,"BLUE","blue","congruent",1,317.34357588,141,"y","n","n","Neu","Neu",3
73,"BLUE","blue","congruent",1,433.655322762,141,"y","y","y","Neu","Neu",3
74,"RED","red","congruent",1,367.131798295,141,"y","n","n","Neu","Neu",3
75,"XXXX","red","neutral",1,600.3340194,141,"y","n","y","Neu","Neu",3
76,"BLUE","red","incongruent",1,383.9302985,141,"y","n","y","Inc","Neu",3
77,"RED","red","congruent",1,450.279948302,141,"y","n","y","Neu","Inc",3
78,"XXXX","red","neutral",1,467.063691933,141,"y","n","y","Neu","Neu",3
79,"BLUE","red","incongruent",0,1033.51327148,141,"y","n","y","Inc","Neu",3
80,"XXXX","blue","neutral",1,617.080550175,141,"y","n","n","Neu","Inc",3
81,"BLUE","red","incongruent",1,316.732126288,141,"y","n","n","Inc","Neu",3
82,"XXXX","blue","neutral",1,383.629706688,141,"y","n","n","Neu","Inc",3
83,"XXXX","blue","neutral",1,300.49567204,141,"y","y","y","Neu","Neu",3
84,"XXXX","blue","neutral",1,283.855968621,141,"y","y","y","Neu","Neu",3
85,"XXXX","blue","neutral",1,334.059950896,141,"y","y","y","Neu","Neu",3
86,"RED","red","congruent",1,483.885290101,141,"y","n","n","Neu","Neu",3
87,"XXXX","blue","neutral",1,400.350251934,141,"y","n","n","Neu","Neu",3
88,"RED","red","congruent",1,533.781301929,141,"y","n","n","Neu","Neu",3
89,"BLUE","blue","congruent",1,766.912305029,141,"y","n","n","Neu","Neu",3
90,"RED","blue","incongruent",0,583.525895141,141,"y","n","y","Inc","Neu",3
91,"BLUE","red","incongruent",1,883.698839461,141,"y","n","n","Inc","Inc",3
92,"BLUE","red","incongruent",1,1050.374649,141,"y","y","y","Inc","Inc",3
93,"XXXX","red","neutral",1,566.904798383,141,"y","n","y","Neu","Inc",3
94,"RED","red","congruent",1,450.204238761,141,"y","n","y","Neu","Neu",3
95,"RED","red","congruent",1,367.29669082,141,"y","y","y","Neu","Neu",3
96,"RED","red","congruent",1,316.679835552,141,"y","y","y","Neu","Neu",3
97,"XXXX","blue","neutral",1,467.108924873,141,"y","n","n","Neu","Neu",3
98,"BLUE","red","incongruent",1,983.757450245,141,"y","n","n","Inc","Neu",3
99,"RED","blue","incongruent",0,533.787396969,141,"y","n","n","Inc","Inc",3
100,"RED","blue","incongruent",1,433.791663963,141,"y","y","y","Inc","Inc",3
101,"BLUE","red","incongruent",1,767.238882137,141,"y","n","n","Inc","Inc",3
102,"RED","blue","incongruent",1,733.601460001,141,"y","n","n","Inc","Inc",3
103,"XXXX","blue","neutral",1,550.407210598,141,"y","n","y","Neu","Inc",3
104,"XXXX","red","neutral",1,383.708624169,141,"y","y","n","Neu","Neu",3
105,"BLUE","blue","congruent",1,600.496666273,141,"y","n","n","Neu","Neu",3
106,"BLUE","blue","congruent",1,417.378767859,141,"y","y","y","Neu","Neu",3
107,"BLUE","blue","congruent",1,467.086468823,141,"y","y","y","Neu","Neu",3
108,"BLUE","red","incongruent",1,600.377327995,141,"y","y","n","Inc","Neu",3
109,"BLUE","blue","congruent",1,667.085313937,141,"y","y","n","Neu","Inc",3
110,"RED","blue","incongruent",0,967.136995168,141,"y","n","y","Inc","Neu",3
111,"BLUE","red","incongruent",1,783.904890995,141,"y","n","n","Inc","Inc",3
112,"BLUE","red","incongruent",1,1133.6514412,141,"y","y","y","Inc","Inc",3
113,"RED","red","congruent",1,466.76534554,141,"y","n","y","Neu","Inc",3
114,"XXXX","red","neutral",1,583.860171027,141,"y","n","y","Neu","Neu",3
115,"RED","blue","incongruent",1,667.196311522,141,"y","n","n","Inc","Neu",3
116,"RED","red","congruent",1,967.401657021,141,"y","y","n","Neu","Inc",3
117,"RED","red","congruent",1,483.575074002,141,"y","y","y","Neu","Neu",3
118,"RED","red","congruent",1,516.96515712,141,"y","y","y","Neu","Neu",3
119,"RED","blue","incongruent",1,550.32989732,141,"y","y","n","Inc","Neu",3
120,"BLUE","blue","congruent",1,500.347910449,141,"y","n","y","Neu","Inc",3
121,"RED","red","congruent",1,550.387962488,141,"y","n","n","Neu","Neu",3
122,"RED","red","congruent",1,417.064702371,141,"y","y","y","Neu","Neu",3
123,"BLUE","blue","congruent",1,366.899216315,141,"y","n","n","Neu","Neu",3
124,"RED","blue","incongruent",0,633.565305499,141,"y","n","y","Inc","Neu",3
125,"RED","blue","incongruent",1,700.728189433,141,"y","y","y","Inc","Inc",3
126,"BLUE","blue","congruent",1,566.301048035,141,"y","n","y","Neu","Inc",3
127,"BLUE","red","incongruent",1,550.538739655,141,"y","y","n","Inc","Neu",3
128,"XXXX","blue","neutral",1,817.093510181,141,"y","n","n","Neu","Inc",3
129,"RED","red","congruent",1,550.218899501,141,"y","n","n","Neu","Neu",3
130,"XXXX","red","neutral",1,466.668142471,141,"y","n","y","Neu","Neu",3
131,"XXXX","blue","neutral",1,533.698855666,141,"y","y","n","Neu","Neu",3
132,"RED","red","congruent",1,383.802619297,141,"y","n","n","Neu","Neu",3
133,"BLUE","blue","congruent",1,333.93098833,141,"y","n","n","Neu","Neu",3
134,"BLUE","blue","congruent",1,433.576405281,141,"y","y","y","Neu","Neu",3
135,"XXXX","blue","neutral",1,517.066851724,141,"y","n","y","Neu","Neu",3
136,"BLUE","blue","congruent",1,433.557478013,141,"y","n","y","Neu","Neu",3
137,"XXXX","red","neutral",1,400.225460064,141,"y","n","n","Neu","Neu",3
138,"XXXX","red","neutral",1,400.522523094,141,"y","y","y","Neu","Neu",3
139,"XXXX","red","neutral",1,384.045787621,141,"y","y","y","Neu","Neu",3
140,"BLUE","red","incongruent",1,433.879242744,141,"y","n","y","Inc","Neu",3
141,"RED","blue","incongruent",1,683.648986975,141,"y","n","n","Inc","Inc",3
142,"RED","red","congruent",1,733.699946431,141,"y","y","n","Neu","Inc",3
143,"RED","blue","incongruent",1,384.128875332,141,"y","y","n","Inc","Neu",3
144,"RED","blue","incongruent",1,616.83706101,141,"y","y","y","Inc","Inc",3
145,"XXXX","red","neutral",1,283.615366789,141,"y","n","n","Neu","Inc",3
146,"RED","blue","incongruent",1,567.201540573,141,"y","n","n","Inc","Neu",3
147,"RED","blue","incongruent",1,600.508215372,141,"y","y","y","Inc","Inc",3
148,"RED","blue","incongruent",1,750.4824067,141,"y","y","y","Inc","Inc",3
149,"XXXX","red","neutral",1,583.479057765,141,"y","n","n","Neu","Inc",3
150,"XXXX","red","neutral",1,550.267020008,141,"y","y","y","Neu","Neu",3
1,"RED","blue","incongruent",1,733.626161935,142,"n","n","n","Inc",NA,3
2,"XXXX","red","neutral",1,766.960104695,142,"n","n","n","Neu","Inc",3
3,"BLUE","red","incongruent",1,783.728449605,142,"n","n","y","Inc","Neu",3
4,"RED","blue","incongruent",1,532.352447743,142,"n","n","n","Inc","Inc",3
5,"XXXX","red","neutral",1,650.503034238,142,"n","n","n","Neu","Inc",3
6,"RED","red","congruent",1,517.006220063,142,"n","n","y","Neu","Neu",3
7,"BLUE","blue","congruent",1,433.593087131,142,"n","n","n","Neu","Neu",3
8,"XXXX","red","neutral",1,433.674570872,142,"n","n","n","Neu","Neu",3
9,"XXXX","red","neutral",1,400.178302079,142,"n","y","y","Neu","Neu",3
10,"BLUE","blue","congruent",1,500.255519291,142,"n","n","n","Neu","Neu",3
11,"XXXX","red","neutral",1,366.939316737,142,"n","n","n","Neu","Neu",3
12,"RED","blue","incongruent",1,833.829133539,142,"n","n","n","Inc","Neu",3
13,"RED","red","congruent",1,716.898237821,142,"n","y","n","Neu","Inc",3
14,"XXXX","blue","neutral",1,566.839354578,142,"n","n","n","Neu","Neu",3
15,"XXXX","red","neutral",1,517.329909839,142,"n","y","n","Neu","Neu",3
16,"RED","blue","incongruent",1,833.778446773,142,"n","n","n","Inc","Neu",3
17,"BLUE","blue","congruent",1,600.185167277,142,"n","n","y","Neu","Inc",3
18,"BLUE","blue","congruent",1,700.487908674,142,"n","y","y","Neu","Neu",3
19,"RED","blue","incongruent",1,816.862211796,142,"n","n","y","Inc","Neu",3
20,"BLUE","blue","congruent",1,883.915381506,142,"n","n","y","Neu","Inc",3
21,"BLUE","blue","congruent",1,483.605870977,142,"n","y","y","Neu","Neu",3
22,"XXXX","red","neutral",1,483.682542806,142,"n","n","n","Neu","Neu",3
23,"BLUE","red","incongruent",1,833.645634353,142,"n","n","y","Inc","Neu",3
24,"XXXX","blue","neutral",1,500.379028032,142,"n","n","n","Neu","Inc",3
25,"XXXX","blue","neutral",1,650.497580646,142,"n","y","y","Neu","Neu",3
26,"RED","red","congruent",1,533.776168944,142,"n","n","n","Neu","Neu",3
27,"XXXX","blue","neutral",1,433.863844257,142,"n","n","n","Neu","Neu",3
28,"XXXX","red","neutral",1,517.179774353,142,"n","y","n","Neu","Neu",3
29,"BLUE","blue","congruent",1,516.842931742,142,"n","n","n","Neu","Neu",3
30,"XXXX","blue","neutral",1,833.903238876,142,"n","n","y","Neu","Neu",3
31,"BLUE","blue","congruent",1,467.08037355,142,"n","n","y","Neu","Neu",3
32,"BLUE","blue","congruent",1,567.47197709,142,"n","y","y","Neu","Neu",3
33,"XXXX","blue","neutral",1,633.532904554,142,"n","n","y","Neu","Neu",3
34,"BLUE","red","incongruent",1,700.10871999,142,"n","n","n","Inc","Neu",3
35,"RED","red","congruent",1,917.300331872,142,"n","n","y","Neu","Inc",3
36,"RED","red","congruent",1,717.208133079,142,"n","y","y","Neu","Neu",3
37,"RED","red","congruent",1,600.134801352,142,"n","y","y","Neu","Neu",3
38,"RED","blue","incongruent",1,816.916427575,142,"n","y","n","Inc","Neu",3
39,"XXXX","red","neutral",1,600.19222484,142,"n","n","n","Neu","Inc",3
40,"BLUE","red","incongruent",1,800.337355817,142,"n","n","y","Inc","Neu",3
41,"RED","red","congruent",1,533.633732703,142,"n","n","y","Neu","Inc",3
42,"BLUE","red","incongruent",1,633.567871992,142,"n","n","y","Inc","Neu",3
43,"BLUE","blue","congruent",1,633.786017774,142,"n","y","n","Neu","Inc",3
44,"RED","blue","incongruent",1,1017.20239082,142,"n","n","y","Inc","Neu",3
45,"XXXX","red","neutral",1,866.998184007,142,"n","n","n","Neu","Inc",3
46,"BLUE","red","incongruent",1,750.336762285,142,"n","n","y","Inc","Neu",3
47,"XXXX","blue","neutral",1,650.333008962,142,"n","n","n","Neu","Inc",3
48,"BLUE","blue","congruent",1,600.448225159,142,"n","n","y","Neu","Neu",3
49,"BLUE","red","incongruent",1,750.587950693,142,"n","y","n","Inc","Neu",3
50,"RED","blue","incongruent",1,950.289091328,142,"n","n","n","Inc","Inc",3
51,"XXXX","blue","neutral",1,750.282546738,142,"n","n","y","Neu","Inc",3
52,"RED","blue","incongruent",1,1500.67833695,142,"n","n","y","Inc","Neu",3
53,"RED","blue","incongruent",1,467.056313297,142,"n","y","y","Inc","Inc",3
54,"BLUE","red","incongruent",1,400.319455191,142,"n","n","n","Inc","Inc",3
55,"XXXX","red","neutral",1,466.96263901,142,"n","n","y","Neu","Inc",3
56,"RED","red","congruent",1,483.661690727,142,"n","n","y","Neu","Neu",3
57,"RED","red","congruent",1,467.011080123,142,"n","y","y","Neu","Neu",3
58,"BLUE","blue","congruent",1,483.497439884,142,"n","n","n","Neu","Neu",3
59,"RED","blue","incongruent",1,800.343130482,142,"n","n","y","Inc","Neu",3
60,"RED","red","congruent",1,400.542412652,142,"n","y","n","Neu","Inc",3
61,"XXXX","red","neutral",1,750.679058721,142,"n","n","y","Neu","Neu",3
62,"RED","red","congruent",1,550.379621563,142,"n","n","y","Neu","Neu",3
63,"XXXX","red","neutral",1,450.3755474,142,"n","n","y","Neu","Neu",3
64,"RED","red","congruent",1,450.377793051,142,"n","n","y","Neu","Neu",3
65,"RED","red","congruent",1,500.483930577,142,"n","y","y","Neu","Neu",3
66,"RED","blue","incongruent",1,633.615992265,142,"n","y","n","Inc","Neu",3
67,"BLUE","red","incongruent",1,766.98833541,142,"n","n","n","Inc","Inc",3
68,"RED","red","congruent",1,500.426186016,142,"n","n","y","Neu","Inc",3
69,"BLUE","blue","congruent",1,417.035509134,142,"n","n","n","Neu","Neu",3
70,"RED","red","congruent",1,400.350252166,142,"n","n","n","Neu","Neu",3
71,"BLUE","blue","congruent",1,483.921540668,142,"n","n","n","Neu","Neu",3
72,"BLUE","red","incongruent",1,650.276226923,142,"n","y","n","Inc","Neu",3
73,"RED","red","congruent",1,533.763016108,142,"n","n","y","Neu","Inc",3
74,"XXXX","blue","neutral",1,583.585243672,142,"n","n","n","Neu","Neu",3
75,"BLUE","red","incongruent",1,400.557811372,142,"n","n","n","Inc","Neu",3
76,"BLUE","red","incongruent",1,716.953095049,142,"n","y","y","Inc","Inc",3
77,"BLUE","red","incongruent",1,617.056489689,142,"n","y","y","Inc","Inc",3
78,"BLUE","blue","congruent",1,566.885871114,142,"n","y","n","Neu","Inc",3
79,"XXXX","blue","neutral",1,867.071968503,142,"n","n","y","Neu","Neu",3
80,"XXXX","red","neutral",1,666.8184062,142,"n","y","n","Neu","Neu",3
81,"XXXX","blue","neutral",1,566.865339642,142,"n","y","n","Neu","Neu",3
82,"XXXX","blue","neutral",1,466.990869725,142,"n","y","y","Neu","Neu",3
83,"XXXX","red","neutral",1,583.80435151,142,"n","y","n","Neu","Neu",3
84,"BLUE","blue","congruent",1,467.010438675,142,"n","n","n","Neu","Neu",3
85,"XXXX","blue","neutral",1,483.501289273,142,"n","n","y","Neu","Neu",3
86,"XXXX","blue","neutral",1,533.777452307,142,"n","y","y","Neu","Neu",3
87,"RED","blue","incongruent",1,600.362570956,142,"n","n","y","Inc","Neu",3
88,"BLUE","blue","congruent",1,433.547853958,142,"n","n","y","Neu","Inc",3
89,"XXXX","red","neutral",1,566.848978633,142,"n","n","n","Neu","Neu",3
90,"RED","blue","incongruent",1,533.975387458,142,"n","n","n","Inc","Neu",3
91,"XXXX","red","neutral",1,733.484046301,142,"n","n","n","Neu","Inc",3
92,"BLUE","red","incongruent",1,616.923356662,142,"n","n","y","Inc","Neu",3
93,"XXXX","blue","neutral",1,600.35230522,142,"n","n","n","Neu","Inc",3
94,"RED","blue","incongruent",1,516.92184899,142,"n","n","y","Inc","Neu",3
95,"XXXX","red","neutral",1,816.910653142,142,"n","n","n","Neu","Inc",3
96,"XXXX","blue","neutral",1,733.670111978,142,"n","y","n","Neu","Neu",3
97,"RED","red","congruent",1,700.172559591,142,"n","n","n","Neu","Neu",3
98,"BLUE","red","incongruent",1,583.532631863,142,"n","n","y","Inc","Neu",3
99,"RED","red","congruent",1,833.615158219,142,"n","n","y","Neu","Inc",3
100,"XXXX","blue","neutral",1,550.230769208,142,"n","n","n","Neu","Neu",3
101,"RED","blue","incongruent",1,700.202715117,142,"n","n","y","Inc","Neu",3
102,"RED","red","congruent",1,650.149830617,142,"n","y","n","Neu","Inc",3
103,"RED","red","congruent",1,566.920196638,142,"n","y","y","Neu","Neu",3
104,"XXXX","blue","neutral",1,433.645057259,142,"n","n","n","Neu","Neu",3
105,"XXXX","blue","neutral",1,450.451898389,142,"n","y","y","Neu","Neu",3
106,"XXXX","blue","neutral",1,500.296261162,142,"n","y","y","Neu","Neu",3
107,"BLUE","blue","congruent",1,550.591351232,142,"n","n","y","Neu","Neu",3
108,"RED","blue","incongruent",1,700.187958078,142,"n","n","y","Inc","Neu",3
109,"RED","blue","incongruent",1,483.48813667,142,"n","y","y","Inc","Inc",3
110,"XXXX","red","neutral",1,483.820808819,142,"n","n","n","Neu","Inc",3
111,"XXXX","blue","neutral",1,483.781029237,142,"n","y","n","Neu","Neu",3
112,"BLUE","red","incongruent",1,567.121660803,142,"n","n","n","Inc","Neu",3
113,"RED","blue","incongruent",1,767.157719005,142,"n","n","n","Inc","Inc",3
114,"RED","blue","incongruent",1,650.350653101,142,"n","y","y","Inc","Inc",3
115,"RED","red","congruent",1,483.506101416,142,"n","y","n","Neu","Inc",3
116,"BLUE","blue","congruent",1,550.138698891,142,"n","n","n","Neu","Neu",3
117,"RED","red","congruent",1,683.588034473,142,"n","n","n","Neu","Neu",3
118,"RED","blue","incongruent",1,516.909979284,142,"n","y","n","Inc","Neu",3
119,"RED","red","congruent",1,900.155685609,142,"n","y","n","Neu","Inc",3
120,"BLUE","blue","congruent",1,683.719563531,142,"n","n","n","Neu","Neu",3
121,"RED","blue","incongruent",1,950.248349225,142,"n","n","y","Inc","Neu",3
122,"XXXX","red","neutral",1,983.783435076,142,"n","n","n","Neu","Inc",3
123,"XXXX","red","neutral",1,783.81346236,142,"n","y","y","Neu","Neu",3
124,"BLUE","red","incongruent",1,817.207395332,142,"n","n","y","Inc","Neu",3
125,"XXXX","blue","neutral",1,967.250238406,142,"n","n","n","Neu","Inc",3
126,"BLUE","red","incongruent",1,950.496650301,142,"n","n","n","Inc","Neu",3
127,"RED","blue","incongruent",1,850.254540564,142,"n","n","n","Inc","Inc",3
128,"XXXX","blue","neutral",1,917.057484156,142,"n","n","y","Neu","Inc",3
129,"XXXX","red","neutral",1,800.200694008,142,"n","y","n","Neu","Neu",3
130,"XXXX","red","neutral",1,983.614051482,142,"n","y","y","Neu","Neu",3
131,"RED","red","congruent",1,917.165274033,142,"n","n","y","Neu","Neu",3
132,"XXXX","red","neutral",1,800.47786748,142,"n","n","y","Neu","Neu",3
133,"BLUE","blue","congruent",1,767.074631294,142,"n","n","n","Neu","Neu",3
134,"BLUE","red","incongruent",1,1017.16293208,142,"n","y","n","Inc","Neu",3
135,"BLUE","red","incongruent",1,817.282462958,142,"n","y","y","Inc","Inc",3
136,"BLUE","blue","congruent",1,800.480113132,142,"n","y","n","Neu","Inc",3
137,"BLUE","blue","congruent",1,800.356924767,142,"n","y","y","Neu","Neu",3
138,"RED","blue","incongruent",1,850.299773738,142,"n","n","y","Inc","Neu",3
139,"BLUE","red","incongruent",1,866.825271398,142,"n","n","n","Inc","Inc",3
140,"XXXX","blue","neutral",1,867.280810839,142,"n","n","n","Neu","Inc",3
141,"BLUE","red","incongruent",1,900.306783384,142,"n","n","n","Inc","Neu",3
142,"BLUE","red","incongruent",1,850.29945313,142,"n","y","y","Inc","Inc",3
143,"BLUE","red","incongruent",1,817.127836403,142,"n","y","y","Inc","Inc",3
144,"XXXX","blue","neutral",1,817.007214529,142,"n","n","n","Neu","Inc",3
145,"XXXX","red","neutral",1,749.981954927,142,"n","y","n","Neu","Neu",3
146,"RED","blue","incongruent",1,817.26642279,142,"n","n","n","Inc","Neu",3
147,"BLUE","blue","congruent",1,866.924078669,142,"n","n","y","Neu","Inc",3
148,"BLUE","blue","congruent",1,783.644720213,142,"n","y","y","Neu","Neu",3
149,"BLUE","red","incongruent",1,1033.73687086,142,"n","y","n","Inc","Neu",3
150,"RED","red","congruent",1,1017.1276438,142,"n","n","y","Neu","Inc",3
1,"RED","blue","incongruent",1,1167.2814847,143,"y","n","n","Inc",NA,3
2,"RED","blue","incongruent",1,417.148111155,143,"y","y","y","Inc","Inc",3
3,"BLUE","blue","congruent",1,433.698310284,143,"y","n","y","Neu","Inc",3
4,"RED","red","congruent",1,533.703667577,143,"y","n","n","Neu","Neu",3
5,"RED","blue","incongruent",1,933.554751333,143,"y","y","n","Inc","Neu",3
6,"BLUE","blue","congruent",1,434.039644198,143,"y","n","y","Neu","Inc",3
7,"XXXX","red","neutral",1,433.407021686,143,"y","n","n","Neu","Neu",3
8,"BLUE","blue","congruent",1,483.698582975,143,"y","n","n","Neu","Neu",3
9,"BLUE","blue","congruent",1,400.168357184,143,"y","y","y","Neu","Neu",3
10,"XXXX","blue","neutral",1,500.660692574,143,"y","n","y","Neu","Neu",3
11,"BLUE","red","incongruent",1,716.806167737,143,"y","n","n","Inc","Neu",3
12,"BLUE","red","incongruent",1,617.258916143,143,"y","y","y","Inc","Inc",3
13,"XXXX","blue","neutral",1,400.435906369,143,"y","n","n","Neu","Inc",3
14,"XXXX","blue","neutral",1,550.280814292,143,"y","y","y","Neu","Neu",3
15,"BLUE","blue","congruent",1,417.329685297,143,"y","n","y","Neu","Neu",3
16,"XXXX","blue","neutral",1,383.773105219,143,"y","n","y","Neu","Neu",3
17,"XXXX","blue","neutral",1,416.848802473,143,"y","y","y","Neu","Neu",3
18,"RED","red","congruent",1,533.936570166,143,"y","n","n","Neu","Neu",3
19,"RED","red","congruent",1,333.89152959,143,"y","y","y","Neu","Neu",3
20,"RED","red","congruent",1,333.889604779,143,"y","y","y","Neu","Neu",3
21,"BLUE","red","incongruent",1,350.574861979,143,"y","n","y","Inc","Neu",3
22,"BLUE","red","incongruent",1,483.565129107,143,"y","y","y","Inc","Inc",3
23,"XXXX","red","neutral",1,583.70169485,143,"y","n","y","Neu","Inc",3
24,"RED","blue","incongruent",1,600.336906733,143,"y","n","n","Inc","Neu",3
25,"BLUE","red","incongruent",1,833.674827591,143,"y","n","n","Inc","Inc",3
26,"RED","blue","incongruent",1,717.046448495,143,"y","n","n","Inc","Inc",3
27,"RED","red","congruent",1,500.282787252,143,"y","y","n","Neu","Inc",3
28,"RED","red","congruent",1,583.685013,143,"y","y","y","Neu","Neu",3
29,"BLUE","blue","congruent",1,600.594190415,143,"y","n","n","Neu","Neu",3
30,"BLUE","blue","congruent",1,350.391363027,143,"y","y","y","Neu","Neu",3
31,"XXXX","blue","neutral",1,700.618154369,143,"y","n","y","Neu","Neu",3
32,"XXXX","blue","neutral",1,517.075192649,143,"y","y","y","Neu","Neu",3
33,"BLUE","red","incongruent",1,483.452848392,143,"y","n","n","Inc","Neu",3
34,"XXXX","blue","neutral",1,516.992104705,143,"y","n","n","Neu","Inc",3
35,"BLUE","blue","congruent",1,416.924190708,143,"y","n","y","Neu","Neu",3
36,"RED","red","congruent",1,400.405750843,143,"y","n","n","Neu","Neu",3
37,"RED","red","congruent",1,367.231247015,143,"y","y","y","Neu","Neu",3
38,"XXXX","red","neutral",1,433.779473184,143,"y","n","y","Neu","Neu",3
39,"RED","red","congruent",1,383.575170301,143,"y","n","y","Neu","Neu",3
40,"XXXX","blue","neutral",1,483.572828351,143,"y","n","n","Neu","Neu",3
41,"BLUE","blue","congruent",1,383.598909713,143,"y","n","y","Neu","Neu",3
42,"RED","blue","incongruent",1,650.665039429,143,"y","n","y","Inc","Neu",3
43,"BLUE","blue","congruent",1,366.776669631,143,"y","n","y","Neu","Inc",3
44,"XXXX","blue","neutral",1,517.014881829,143,"y","n","y","Neu","Neu",3
45,"XXXX","red","neutral",1,550.518849865,143,"y","y","n","Neu","Neu",3
46,"BLUE","red","incongruent",1,300.26212777,143,"y","n","y","Inc","Neu",3
47,"XXXX","blue","neutral",1,417.139128549,143,"y","n","n","Neu","Inc",3
48,"RED","red","congruent",1,500.284712296,143,"y","n","n","Neu","Neu",3
49,"RED","red","congruent",1,417.026206153,143,"y","y","y","Neu","Neu",3
50,"XXXX","red","neutral",1,516.997237457,143,"y","n","y","Neu","Neu",3
51,"XXXX","red","neutral",1,467.046368401,143,"y","y","y","Neu","Neu",3
52,"XXXX","red","neutral",1,483.684146777,143,"y","y","y","Neu","Neu",3
53,"RED","red","congruent",1,516.88110712,143,"y","n","y","Neu","Neu",3
54,"XXXX","red","neutral",1,500.289203599,143,"y","n","y","Neu","Neu",3
55,"XXXX","red","neutral",1,400.500708492,143,"y","y","y","Neu","Neu",3
56,"BLUE","blue","congruent",1,350.522571243,143,"y","n","n","Neu","Neu",3
57,"RED","blue","incongruent",1,633.588724304,143,"y","n","y","Inc","Neu",3
58,"BLUE","red","incongruent",1,633.693626383,143,"y","n","n","Inc","Inc",3
59,"XXXX","blue","neutral",1,683.577127056,143,"y","n","n","Neu","Inc",3
60,"BLUE","red","incongruent",1,567.026703386,143,"y","n","n","Inc","Neu",3
61,"XXXX","red","neutral",1,467.119190609,143,"y","n","y","Neu","Inc",3
62,"RED","blue","incongruent",1,716.771841748,143,"y","n","n","Inc","Neu",3
63,"BLUE","blue","congruent",1,583.774837665,143,"y","n","y","Neu","Inc",3
64,"XXXX","blue","neutral",1,683.813237818,143,"y","n","y","Neu","Neu",3
65,"XXXX","red","neutral",1,416.770526441,143,"y","y","n","Neu","Neu",3
66,"BLUE","red","incongruent",1,683.865207713,143,"y","n","y","Inc","Neu",3
67,"RED","red","congruent",1,500.678336946,143,"y","n","y","Neu","Inc",3
68,"BLUE","red","incongruent",1,416.901092976,143,"y","n","y","Inc","Neu",3
69,"RED","red","congruent",1,300.407772185,143,"y","n","y","Neu","Inc",3
70,"BLUE","red","incongruent",1,367.069562431,143,"y","n","y","Inc","Neu",3
71,"XXXX","red","neutral",1,567.255756352,143,"y","n","y","Neu","Inc",3
72,"RED","blue","incongruent",1,550.360373454,143,"y","n","n","Inc","Neu",3
73,"RED","blue","incongruent",1,400.235083885,143,"y","y","y","Inc","Inc",3
74,"XXXX","blue","neutral",1,983.739164658,143,"y","n","y","Neu","Inc",3
75,"BLUE","red","incongruent",1,466.895591468,143,"y","n","n","Inc","Neu",3
76,"XXXX","red","neutral",1,317.000958836,143,"y","n","y","Neu","Inc",3
77,"BLUE","red","incongruent",1,533.946835902,143,"y","n","y","Inc","Neu",3
78,"XXXX","blue","neutral",1,616.943246452,143,"y","n","n","Neu","Inc",3
79,"BLUE","blue","congruent",1,1050.62166695,143,"y","n","y","Neu","Neu",3
80,"XXXX","red","neutral",1,633.896373678,143,"y","n","n","Neu","Neu",3
81,"XXXX","blue","neutral",0,483.586943708,143,"y","y","n","Neu","Neu",3
82,"BLUE","blue","congruent",1,883.343390422,143,"y","n","y","Neu","Neu",3
83,"BLUE","blue","congruent",1,950.322133722,143,"y","y","y","Neu","Neu",3
84,"RED","red","congruent",1,550.443461398,143,"y","n","n","Neu","Neu",3
85,"RED","red","congruent",1,600.562430918,143,"y","y","y","Neu","Neu",3
86,"RED","blue","incongruent",1,1116.92929151,143,"y","y","n","Inc","Neu",3
87,"XXXX","blue","neutral",1,617.170374608,143,"y","n","y","Neu","Inc",3
88,"BLUE","red","incongruent",1,600.351663772,143,"y","n","n","Inc","Neu",3
